id,Age,Gender,Sleep_Start,Sleep_End,Sleep_Duration,Sleep_Quality,Exercise_Time,Caffeine_Intake,Screen_Time_Before_Bed,Work_Hours,Productivity_Score,Mood_Score,Stress_Level
4223.0,19.0,Other,21.0,2.95,5.95,9.0,2.0,18.0,105.0,11.36611851297856,10.0,2.0,8.0
5158.0,43.0,Male,23.5,4.92,5.42,6.0,37.0,24.0,97.0,8.044329198186327,9.0,4.0,6.0
8089.0,59.0,Male,20.97,2.38,5.41,6.0,69.0,242.0,42.0,7.786833434662409,7.0,8.0,5.0
3634.0,18.0,Male,23.58,6.53,6.94,9.0,44.0,155.0,96.0,5.392408890920278,8.0,2.0,6.0
,23.0,Male,20.18,3.61,7.42,1.0,82.0,16.0,53.0,4.497949809270248,3.0,1.0,6.0
4624.0,26.0,Other,22.45,6.31,7.86,9.0,1.0,194.0,116.0,10.803618186898069,5.0,10.0,7.0
3972.0,20.0,Male,23.02,6.79,7.77,10.0,25.0,251.0,73.0,8.890824246201134,10.0,6.0,1.0
6779.0,25.0,Other,21.8,5.4,7.6,5.0,27.0,76.0,156.0,6.938351580921345,2.0,2.0,9.0
2429.0,52.0,Other,20.33,4.94,8.6,4.0,23.0,159.0,90.0,4.313574683645944,10.0,2.0,7.0
7389.0,52.0,Other,21.37,5.54,8.17,1.0,9.0,81.0,135.0,5.335823057832084,3.0,4.0,8.0
5345.0,24.0,Male,21.65,4.77,7.12,1.0,33.0,235.0,34.0,5.616674519819511,7.0,5.0,4.0
2795.0,56.0,Female,21.23,3.33,6.1,4.0,3.0,118.0,154.0,6.283661762297206,1.0,2.0,4.0
5789.0,50.0,Female,20.87,5.38,8.51,5.0,46.0,39.0,121.0,10.679473188211276,9.0,1.0,6.0
7417.0,44.0,Female,22.47,5.91,7.44,10.0,68.0,70.0,149.0,5.722150192262879,5.0,6.0,4.0
6516.0,42.0,Female,23.63,4.52,4.89,8.0,43.0,189.0,120.0,4.192301573331271,10.0,9.0,9.0
9501.0,51.0,Other,23.1,6.68,7.58,9.0,75.0,132.0,75.0,6.991762074218661,4.0,5.0,1.0
,40.0,Female,20.47,3.47,7.0,2.0,16.0,119.0,108.0,9.06168247972954,4.0,7.0,3.0
5530.0,37.0,Female,21.42,5.65,8.23,3.0,23.0,209.0,170.0,9.20774857525976,4.0,10.0,10.0
5618.0,53.0,Other,23.07,4.68,5.61,7.0,83.0,149.0,104.0,6.343908298100851,5.0,5.0,6.0
3661.0,52.0,Female,23.98,7.66,7.68,5.0,2.0,176.0,101.0,4.290185877519925,6.0,3.0,4.0
5698.0,25.0,Male,21.43,5.01,7.58,7.0,16.0,217.0,83.0,4.31656769449083,2.0,9.0,8.0
5033.0,55.0,Other,22.6,4.45,5.85,10.0,42.0,182.0,133.0,7.204887390378748,2.0,3.0,3.0
7783.0,55.0,Female,22.42,6.32,7.9,7.0,53.0,133.0,162.0,6.448121929716431,9.0,6.0,2.0
6618.0,41.0,Male,20.97,2.93,5.96,5.0,57.0,62.0,15.0,4.825598495246688,10.0,4.0,2.0
1478.0,30.0,Female,20.73,3.14,6.41,3.0,85.0,166.0,128.0,8.116017318856736,5.0,1.0,4.0
3030.0,47.0,Female,23.22,6.53,7.31,10.0,61.0,74.0,78.0,11.225220089618348,8.0,1.0,1.0
6845.0,40.0,Other,21.82,4.95,7.13,9.0,29.0,265.0,98.0,8.848714724452293,3.0,7.0,5.0
3550.0,39.0,Female,21.63,4.67,7.03,5.0,2.0,168.0,7.0,9.052622724168394,2.0,1.0,4.0
9010.0,40.0,Male,22.03,4.0,5.96,1.0,21.0,115.0,90.0,7.393897962362187,8.0,3.0,4.0
3173.0,37.0,Female,21.43,4.1,6.67,7.0,39.0,221.0,71.0,7.574249304251024,10.0,2.0,2.0
5623.0,22.0,Other,20.32,1.0,4.68,10.0,80.0,204.0,112.0,7.466555921863175,1.0,10.0,10.0
8445.0,27.0,Other,21.53,4.01,6.48,5.0,6.0,43.0,75.0,8.047410035937364,1.0,7.0,9.0
,24.0,Other,21.03,2.26,5.23,5.0,62.0,97.0,7.0,10.927727628006563,7.0,6.0,1.0
,42.0,Other,21.93,5.52,7.59,6.0,68.0,240.0,49.0,7.554681336663759,9.0,4.0,9.0
8977.0,34.0,Other,22.98,3.71,4.72,1.0,33.0,292.0,41.0,5.9889129521739175,10.0,1.0,10.0
3823.0,22.0,Other,21.57,3.22,5.65,9.0,18.0,175.0,119.0,8.280233702150271,4.0,2.0,10.0
6137.0,29.0,Other,23.53,5.62,6.09,6.0,77.0,8.0,107.0,4.562644736699512,3.0,7.0,7.0
4501.0,44.0,Other,23.32,7.85,8.53,3.0,31.0,125.0,146.0,11.472614794171877,8.0,1.0,8.0
4857.0,29.0,Male,22.92,5.01,6.09,4.0,22.0,32.0,23.0,11.859918654352494,4.0,1.0,8.0
9263.0,27.0,Male,20.4,2.86,6.46,10.0,59.0,50.0,120.0,6.876611209993995,9.0,4.0,4.0
6378.0,19.0,Male,21.85,4.01,6.16,6.0,46.0,2.0,142.0,9.600272327718844,2.0,2.0,1.0
3305.0,21.0,Female,20.13,1.08,4.94,6.0,51.0,209.0,15.0,5.114446933382063,4.0,3.0,6.0
,55.0,Female,23.27,4.12,4.85,1.0,4.0,70.0,175.0,4.862589390815576,6.0,2.0,10.0
3734.0,26.0,Other,22.13,6.54,8.4,3.0,23.0,131.0,136.0,8.650261855688477,4.0,3.0,3.0
3705.0,31.0,Female,21.28,2.12,4.84,8.0,81.0,212.0,142.0,6.568158484407197,6.0,4.0,7.0
7278.0,44.0,Male,21.78,3.64,5.86,9.0,43.0,72.0,4.0,10.259515275991,4.0,10.0,4.0
7981.0,46.0,Male,20.87,3.65,6.78,2.0,18.0,137.0,45.0,10.581227672402951,6.0,5.0,5.0
6202.0,44.0,Female,22.43,4.45,6.01,9.0,17.0,288.0,160.0,8.582212132775947,9.0,6.0,6.0
5971.0,35.0,Female,22.57,5.31,6.74,7.0,88.0,206.0,152.0,5.016954334856388,4.0,1.0,9.0
1493.0,55.0,Female,21.52,2.64,5.12,1.0,52.0,231.0,11.0,8.12475044203482,4.0,10.0,6.0
5291.0,53.0,Other,20.4,5.3,8.9,8.0,89.0,155.0,59.0,5.493554379691297,7.0,5.0,7.0
3083.0,37.0,Female,20.45,4.43,7.98,1.0,72.0,45.0,155.0,9.793646581567591,5.0,5.0,6.0
2850.0,26.0,Other,21.73,2.83,5.1,4.0,12.0,267.0,163.0,8.762486014747601,8.0,3.0,8.0
6243.0,57.0,Male,21.22,3.86,6.64,6.0,79.0,56.0,149.0,5.7512493007305325,2.0,2.0,2.0
8426.0,46.0,Other,23.52,5.79,6.27,8.0,55.0,15.0,85.0,10.471883205369508,4.0,8.0,8.0
9024.0,39.0,Female,22.37,3.7,5.33,3.0,75.0,18.0,179.0,11.095890348054866,5.0,3.0,10.0
6239.0,48.0,Other,20.7,2.02,5.32,6.0,31.0,219.0,138.0,10.246606667287423,9.0,8.0,8.0
8760.0,40.0,Other,22.0,6.77,8.77,10.0,7.0,153.0,161.0,5.039142610390043,8.0,3.0,1.0
3662.0,52.0,Male,23.37,4.65,5.28,9.0,32.0,34.0,49.0,4.359947708959537,2.0,8.0,3.0
5444.0,57.0,Male,22.52,7.12,8.61,8.0,20.0,126.0,28.0,8.441905839247987,7.0,1.0,8.0
2063.0,51.0,Male,22.6,7.83,9.23,1.0,49.0,94.0,62.0,11.476249212728414,4.0,3.0,8.0
2368.0,58.0,Male,22.65,6.05,7.4,4.0,78.0,108.0,59.0,10.484659470484328,5.0,2.0,8.0
7686.0,58.0,Female,23.88,7.58,7.7,2.0,86.0,229.0,22.0,5.453145892461729,9.0,7.0,2.0
5499.0,22.0,Female,21.65,6.09,8.44,3.0,64.0,62.0,71.0,9.990186574574462,2.0,8.0,8.0
3439.0,55.0,Male,20.2,0.96,4.76,9.0,55.0,15.0,139.0,9.036472447961172,3.0,8.0,5.0
,56.0,Male,21.28,4.99,7.7,7.0,19.0,76.0,34.0,6.342502840838275,8.0,9.0,1.0
8045.0,39.0,Female,21.58,6.06,8.47,7.0,45.0,186.0,37.0,10.371757023165149,6.0,1.0,5.0
8260.0,20.0,Other,20.5,3.32,6.82,10.0,10.0,28.0,88.0,7.447804198134738,3.0,6.0,3.0
1547.0,45.0,Other,21.62,6.21,8.6,9.0,40.0,290.0,92.0,8.575005731767614,3.0,4.0,1.0
5336.0,45.0,Male,23.33,5.83,6.5,2.0,28.0,56.0,118.0,6.796813859234293,6.0,4.0,7.0
3226.0,25.0,Other,23.7,5.21,5.51,9.0,67.0,166.0,80.0,10.626264361345978,2.0,7.0,2.0
1907.0,49.0,Male,22.07,5.37,7.3,1.0,23.0,88.0,94.0,11.515468983169498,6.0,8.0,4.0
4181.0,51.0,Other,21.15,2.34,5.19,6.0,52.0,65.0,37.0,4.718554827688586,4.0,3.0,6.0
4809.0,53.0,Male,20.87,3.21,6.34,3.0,37.0,144.0,26.0,11.99755865096956,7.0,7.0,2.0
4051.0,43.0,Other,21.0,4.81,7.81,5.0,6.0,11.0,165.0,11.691767076197994,10.0,10.0,5.0
9876.0,54.0,Other,22.88,4.21,5.33,5.0,20.0,283.0,111.0,7.661994939057594,6.0,3.0,1.0
5979.0,59.0,Female,21.65,6.14,8.49,3.0,79.0,80.0,43.0,10.836040738545604,8.0,4.0,3.0
2013.0,57.0,Other,23.5,8.55,9.05,5.0,89.0,219.0,144.0,5.064693113382379,2.0,2.0,7.0
9527.0,46.0,Male,23.28,7.67,8.39,6.0,71.0,70.0,88.0,11.811324994190628,9.0,4.0,3.0
8636.0,45.0,Male,21.62,2.26,4.64,4.0,4.0,246.0,125.0,10.01237045950485,5.0,3.0,7.0
9017.0,28.0,Male,21.13,3.8,6.67,2.0,6.0,270.0,37.0,6.914635077828758,4.0,1.0,4.0
6424.0,37.0,Female,21.47,5.32,7.86,4.0,44.0,16.0,46.0,11.206256001507404,4.0,4.0,10.0
,58.0,Other,22.2,4.5,6.3,8.0,42.0,208.0,87.0,6.637559093640414,6.0,5.0,9.0
7238.0,30.0,Male,21.6,6.34,8.74,1.0,54.0,51.0,35.0,10.088058321487312,2.0,8.0,4.0
4117.0,57.0,Other,21.28,5.94,8.66,2.0,60.0,2.0,81.0,5.134798575353937,1.0,6.0,3.0
9974.0,38.0,Female,22.45,3.08,4.63,3.0,47.0,166.0,66.0,11.547037751958008,4.0,2.0,2.0
7154.0,18.0,Male,23.15,8.64,9.49,3.0,18.0,109.0,33.0,6.43259671065081,1.0,6.0,3.0
4658.0,24.0,Male,20.33,2.72,6.38,3.0,46.0,284.0,99.0,5.13372166598058,1.0,7.0,8.0
7941.0,39.0,Male,20.42,2.6,6.18,7.0,27.0,286.0,96.0,4.732445818167609,2.0,5.0,8.0
8556.0,58.0,Female,21.93,6.67,8.74,4.0,26.0,51.0,48.0,8.000498612721664,6.0,6.0,7.0
9865.0,51.0,Other,23.32,7.54,8.22,5.0,82.0,66.0,157.0,6.913823049169689,6.0,3.0,1.0
9139.0,44.0,Male,23.33,4.28,4.94,4.0,7.0,145.0,17.0,11.12078739350136,2.0,10.0,8.0
3762.0,31.0,Female,22.48,4.25,5.77,10.0,3.0,230.0,138.0,6.050733826778063,6.0,3.0,5.0
6060.0,24.0,Female,22.88,3.81,4.93,6.0,72.0,239.0,128.0,6.228501707597884,4.0,3.0,4.0
2142.0,46.0,Female,20.13,4.78,8.64,10.0,16.0,67.0,109.0,6.218326850147387,9.0,5.0,6.0
9114.0,53.0,Female,22.98,6.17,7.19,5.0,11.0,189.0,95.0,11.730494865755889,9.0,8.0,8.0
6301.0,39.0,Female,21.15,1.97,4.82,6.0,48.0,128.0,77.0,9.338077167858792,2.0,3.0,7.0
5438.0,36.0,Male,21.23,4.2,6.97,1.0,88.0,281.0,162.0,11.58866511706401,4.0,10.0,6.0
7822.0,18.0,Female,22.75,6.7,7.95,3.0,89.0,178.0,57.0,10.503623869177648,8.0,3.0,3.0
8001.0,44.0,Male,21.62,3.37,5.75,7.0,10.0,224.0,177.0,4.229167450482053,9.0,5.0,7.0
5303.0,33.0,Female,22.8,7.1,8.3,6.0,5.0,17.0,146.0,4.270573133753594,2.0,3.0,6.0
9638.0,45.0,Female,21.32,2.49,5.17,7.0,87.0,89.0,49.0,11.052282384093452,5.0,8.0,8.0
9980.0,57.0,Female,21.23,2.58,5.35,4.0,84.0,83.0,160.0,8.011976764288509,7.0,7.0,3.0
8422.0,39.0,Other,23.62,4.12,4.5,7.0,1.0,186.0,164.0,9.29071446710866,9.0,2.0,7.0
8501.0,54.0,Female,21.37,5.57,8.21,2.0,51.0,38.0,2.0,4.941745592661019,6.0,7.0,5.0
8404.0,29.0,Other,21.83,3.16,5.33,3.0,89.0,113.0,125.0,11.390772993541567,5.0,4.0,6.0
6293.0,21.0,Other,20.2,1.04,4.84,1.0,24.0,233.0,15.0,8.61707867895406,4.0,4.0,8.0
3386.0,33.0,Female,21.18,4.67,7.49,4.0,74.0,213.0,109.0,6.833045090781562,6.0,7.0,4.0
6895.0,46.0,Female,20.85,2.87,6.02,3.0,11.0,154.0,111.0,6.146648520954603,6.0,2.0,1.0
1058.0,50.0,Other,21.45,2.58,5.13,1.0,14.0,266.0,163.0,11.382985395903123,10.0,1.0,7.0
3962.0,41.0,Male,20.28,1.03,4.74,4.0,9.0,246.0,77.0,6.087138441580288,6.0,5.0,4.0
4041.0,53.0,Other,22.05,4.23,6.18,4.0,46.0,261.0,118.0,10.195428655278729,5.0,7.0,3.0
9846.0,36.0,Female,21.52,5.49,7.97,6.0,89.0,26.0,27.0,6.68897228667719,8.0,6.0,9.0
7729.0,46.0,Female,21.25,5.55,8.3,4.0,33.0,82.0,160.0,7.957346257818747,2.0,2.0,1.0
3909.0,58.0,Female,21.85,6.64,8.79,5.0,22.0,72.0,87.0,7.2575427974868285,1.0,10.0,6.0
7587.0,54.0,Other,22.93,8.39,9.46,3.0,52.0,197.0,30.0,8.48003491261807,2.0,4.0,6.0
3024.0,31.0,Male,21.33,5.48,8.14,9.0,45.0,132.0,169.0,10.604325532058835,10.0,10.0,8.0
5797.0,24.0,Male,22.62,5.67,7.05,8.0,0.0,207.0,30.0,4.059188225539036,8.0,8.0,7.0
8670.0,24.0,Male,20.82,1.91,5.09,8.0,32.0,159.0,43.0,10.189853895502342,5.0,3.0,4.0
3721.0,39.0,Male,20.75,3.8,7.05,4.0,65.0,106.0,85.0,11.232863243661086,4.0,5.0,1.0
9535.0,58.0,Male,20.23,3.73,7.49,10.0,56.0,198.0,160.0,4.217290411629227,10.0,7.0,9.0
2021.0,27.0,Male,22.72,6.09,7.37,9.0,52.0,204.0,91.0,4.477907245850088,10.0,8.0,10.0
,56.0,Other,23.58,8.35,8.76,1.0,84.0,242.0,172.0,7.242812909004172,7.0,1.0,2.0
3403.0,48.0,Male,20.6,5.1,8.5,2.0,48.0,122.0,46.0,9.131042487841356,2.0,4.0,4.0
7022.0,53.0,Other,23.97,7.62,7.66,6.0,23.0,64.0,145.0,10.434347710216912,8.0,7.0,10.0
9885.0,48.0,Male,23.48,6.93,7.45,7.0,88.0,180.0,90.0,5.504201902165826,4.0,10.0,3.0
5275.0,52.0,Other,20.85,5.06,8.21,5.0,76.0,48.0,26.0,10.323938849986645,4.0,2.0,3.0
1905.0,35.0,Other,21.17,4.65,7.48,7.0,60.0,131.0,60.0,9.211830135081868,6.0,3.0,6.0
1554.0,53.0,Other,21.23,4.81,7.58,7.0,25.0,111.0,175.0,6.625649348571379,2.0,4.0,2.0
6109.0,46.0,Male,21.05,5.78,8.73,4.0,69.0,19.0,173.0,6.179444823404332,10.0,2.0,9.0
6492.0,55.0,Female,20.12,1.05,4.93,8.0,15.0,147.0,37.0,8.575935562453665,5.0,2.0,8.0
8661.0,22.0,Other,22.67,5.53,6.87,9.0,36.0,193.0,6.0,9.547176210180275,7.0,8.0,8.0
9716.0,41.0,Male,21.9,4.26,6.36,1.0,42.0,179.0,113.0,10.454944347382735,2.0,1.0,3.0
2563.0,29.0,Female,23.5,8.95,9.45,4.0,6.0,22.0,161.0,5.661397186872853,2.0,5.0,6.0
1667.0,18.0,Male,20.9,2.22,5.32,5.0,30.0,7.0,71.0,9.57089013533178,7.0,10.0,5.0
5978.0,50.0,Male,23.1,4.39,5.29,5.0,16.0,51.0,139.0,6.94864712052337,5.0,5.0,10.0
7836.0,38.0,Other,22.15,4.28,6.13,6.0,54.0,25.0,52.0,4.449203632196143,7.0,8.0,7.0
9534.0,31.0,Male,20.92,5.67,8.75,2.0,86.0,174.0,74.0,6.596997791827556,10.0,3.0,1.0
3513.0,36.0,Other,22.57,4.54,5.97,3.0,26.0,164.0,143.0,4.53847110699105,1.0,1.0,9.0
4646.0,23.0,Female,23.6,6.59,6.99,8.0,27.0,52.0,37.0,9.379475215698744,2.0,5.0,4.0
,50.0,Male,23.58,7.59,8.0,2.0,48.0,237.0,173.0,4.0790368531364525,6.0,2.0,10.0
3714.0,24.0,Other,22.27,4.41,6.15,5.0,65.0,110.0,11.0,9.729080505228556,4.0,10.0,7.0
4012.0,59.0,Female,20.07,0.99,4.92,10.0,14.0,102.0,46.0,10.782344720104245,6.0,1.0,8.0
9554.0,35.0,Other,22.2,6.0,7.8,4.0,17.0,132.0,13.0,4.923469119868074,9.0,7.0,8.0
5002.0,18.0,Other,22.82,7.01,8.2,4.0,22.0,215.0,73.0,7.164311010889115,3.0,8.0,6.0
1956.0,36.0,Male,22.83,3.76,4.93,1.0,76.0,195.0,63.0,6.838411354250988,10.0,7.0,2.0
8847.0,21.0,Male,23.77,8.37,8.6,5.0,14.0,214.0,25.0,10.465691581201892,6.0,10.0,1.0
1390.0,36.0,Other,20.13,3.66,7.53,1.0,11.0,184.0,172.0,7.314403294647953,6.0,10.0,6.0
8472.0,53.0,Female,20.72,2.56,5.84,1.0,57.0,104.0,25.0,10.797704356643152,4.0,2.0,9.0
7805.0,42.0,Other,22.43,5.55,7.12,6.0,83.0,257.0,131.0,10.70404060760973,7.0,6.0,9.0
7085.0,33.0,Male,20.15,3.96,7.81,3.0,54.0,60.0,62.0,11.196681731696769,8.0,6.0,2.0
4995.0,35.0,Female,23.78,5.75,5.97,5.0,64.0,59.0,10.0,7.3598863876476015,2.0,6.0,3.0
4630.0,21.0,Female,21.05,1.9,4.85,6.0,13.0,246.0,34.0,7.372494048935357,1.0,3.0,9.0
7023.0,35.0,Female,22.37,4.41,6.04,10.0,37.0,25.0,125.0,10.138861288341964,4.0,9.0,2.0
2561.0,41.0,Female,20.23,2.69,6.46,1.0,54.0,71.0,59.0,11.609016258139022,3.0,9.0,10.0
3441.0,50.0,Male,20.88,2.64,5.76,5.0,68.0,86.0,102.0,6.573472373336275,4.0,8.0,1.0
5593.0,29.0,Other,23.22,6.72,7.51,10.0,78.0,233.0,160.0,11.142970018624816,9.0,8.0,3.0
1908.0,19.0,Male,22.73,7.47,8.73,7.0,85.0,238.0,28.0,4.3632812486696295,10.0,2.0,7.0
3018.0,42.0,Male,22.3,7.19,8.89,3.0,22.0,10.0,115.0,6.476071670097853,3.0,7.0,10.0
3010.0,40.0,Female,21.32,6.7,9.38,8.0,66.0,257.0,21.0,10.538354092709238,8.0,4.0,8.0
6059.0,29.0,Male,23.95,5.35,5.4,7.0,23.0,193.0,95.0,5.250516786734542,7.0,8.0,5.0
3430.0,55.0,Male,23.93,8.6,8.67,6.0,30.0,227.0,115.0,9.058230138748192,5.0,6.0,3.0
6091.0,24.0,Other,20.68,3.37,6.69,4.0,79.0,270.0,52.0,4.873357614034311,5.0,8.0,3.0
4521.0,37.0,Other,20.6,5.67,9.07,8.0,14.0,11.0,94.0,4.189641943197989,5.0,9.0,4.0
1629.0,48.0,Other,22.0,7.42,9.42,7.0,8.0,57.0,107.0,5.951707851348506,4.0,9.0,1.0
7289.0,43.0,Female,20.9,5.02,8.12,7.0,49.0,238.0,0.0,5.165642019913631,3.0,3.0,10.0
7087.0,59.0,Male,20.9,5.53,8.63,6.0,69.0,195.0,39.0,6.431100543766575,2.0,9.0,4.0
7886.0,31.0,Female,21.48,2.0,4.51,3.0,54.0,261.0,130.0,7.329501287469566,10.0,5.0,10.0
1351.0,46.0,Other,23.58,4.39,4.81,2.0,5.0,161.0,43.0,6.404236397737176,4.0,4.0,10.0
2190.0,29.0,Other,20.7,1.43,4.73,3.0,21.0,3.0,135.0,4.530604890704541,8.0,4.0,3.0
6003.0,46.0,Male,21.95,7.17,9.22,8.0,9.0,211.0,15.0,6.89147852101202,10.0,3.0,7.0
7413.0,59.0,Female,20.65,1.79,5.14,5.0,83.0,71.0,100.0,4.314382665830428,10.0,5.0,1.0
2605.0,50.0,Female,23.02,6.84,7.83,1.0,10.0,34.0,166.0,5.604672240665923,10.0,8.0,5.0
2659.0,49.0,Female,23.45,5.64,6.19,5.0,79.0,171.0,1.0,4.548023704817047,9.0,6.0,7.0
2360.0,26.0,Female,23.32,5.98,6.66,1.0,31.0,288.0,63.0,4.641537291559235,2.0,2.0,7.0
2333.0,58.0,Female,20.13,3.92,7.79,10.0,79.0,129.0,59.0,9.539295671522728,3.0,3.0,9.0
2177.0,32.0,Female,21.53,4.44,6.91,2.0,11.0,1.0,177.0,7.275032654161846,7.0,4.0,4.0
9781.0,27.0,Male,22.48,4.82,6.34,4.0,55.0,9.0,146.0,8.883289629549328,7.0,9.0,4.0
4561.0,42.0,Male,23.47,7.39,7.92,9.0,14.0,245.0,175.0,11.76521306438232,8.0,1.0,1.0
4791.0,43.0,Male,21.7,3.18,5.48,8.0,50.0,245.0,127.0,5.273272254799225,5.0,5.0,6.0
,43.0,Female,20.2,1.1,4.9,4.0,22.0,8.0,44.0,4.805331092154744,3.0,9.0,3.0
9120.0,29.0,Male,21.45,6.29,8.84,4.0,76.0,154.0,28.0,4.760874993747135,8.0,10.0,3.0
8420.0,56.0,Other,22.88,7.03,8.15,9.0,51.0,161.0,34.0,10.48894298192556,2.0,1.0,9.0
4096.0,25.0,Female,20.05,3.89,7.84,5.0,58.0,116.0,163.0,6.529424407009667,1.0,2.0,4.0
7299.0,39.0,Female,21.47,6.89,9.42,7.0,76.0,201.0,95.0,4.102189680032448,4.0,6.0,9.0
9734.0,56.0,Female,21.35,6.19,8.84,6.0,87.0,199.0,14.0,11.023605444672064,6.0,7.0,9.0
3026.0,29.0,Female,22.9,5.03,6.13,10.0,77.0,139.0,89.0,10.741017590901064,8.0,1.0,1.0
5604.0,58.0,Female,22.9,4.25,5.35,5.0,60.0,120.0,42.0,10.246517048682364,2.0,7.0,6.0
1328.0,51.0,Female,23.77,8.83,9.06,4.0,5.0,177.0,108.0,11.524245733455722,9.0,2.0,1.0
6568.0,52.0,Male,21.73,7.22,9.49,4.0,55.0,56.0,32.0,11.425118248975387,2.0,8.0,4.0
1195.0,46.0,Male,22.27,3.97,5.7,9.0,26.0,176.0,164.0,8.506904380487871,7.0,4.0,5.0
,54.0,Female,23.6,5.6,6.0,9.0,55.0,79.0,13.0,10.093015782314358,1.0,4.0,7.0
2630.0,33.0,Other,23.67,8.84,9.18,9.0,61.0,285.0,139.0,4.896881233507357,3.0,5.0,7.0
,24.0,Male,22.85,3.59,4.74,8.0,39.0,216.0,132.0,9.315147318472134,3.0,2.0,9.0
8050.0,52.0,Other,22.07,7.36,9.3,7.0,68.0,53.0,2.0,8.139041467627603,8.0,2.0,2.0
2750.0,41.0,Female,20.6,1.45,4.85,3.0,7.0,295.0,12.0,5.2524053994228455,2.0,8.0,9.0
3467.0,32.0,Female,23.93,5.45,5.52,6.0,31.0,296.0,169.0,4.007719694748512,8.0,3.0,6.0
5907.0,23.0,Other,20.37,2.18,5.81,1.0,12.0,152.0,124.0,7.233088888909538,1.0,8.0,9.0
2382.0,41.0,Male,20.68,5.37,8.68,8.0,16.0,239.0,92.0,9.36982462285336,2.0,8.0,5.0
8275.0,53.0,Other,21.55,5.55,8.0,8.0,72.0,256.0,105.0,8.693725471374396,5.0,9.0,7.0
2832.0,48.0,Female,22.93,4.88,5.95,2.0,47.0,10.0,135.0,7.509671211940206,2.0,8.0,8.0
7883.0,40.0,Female,21.77,6.02,8.25,10.0,75.0,168.0,7.0,11.630671774999666,9.0,5.0,9.0
7258.0,41.0,Other,22.63,7.55,8.91,2.0,17.0,28.0,1.0,6.440897117427274,7.0,2.0,5.0
3424.0,57.0,Male,23.68,4.65,4.96,3.0,56.0,33.0,72.0,8.088834452114277,4.0,2.0,10.0
4402.0,51.0,Other,23.95,7.48,7.53,3.0,36.0,276.0,119.0,7.160093360109576,3.0,1.0,3.0
1140.0,33.0,Other,21.12,3.27,6.15,9.0,31.0,148.0,111.0,10.516103036931227,8.0,1.0,4.0
9487.0,59.0,Female,23.28,7.58,8.3,9.0,3.0,98.0,141.0,11.763896725096515,5.0,4.0,7.0
6554.0,54.0,Female,22.05,5.48,7.43,5.0,35.0,13.0,22.0,4.314095368292593,10.0,7.0,10.0
,20.0,Male,21.55,4.64,7.09,10.0,19.0,296.0,81.0,8.383570432564875,6.0,10.0,9.0
6414.0,23.0,Other,21.63,5.04,7.4,3.0,28.0,158.0,65.0,4.104588956843578,9.0,6.0,3.0
3631.0,27.0,Male,22.32,6.26,7.94,5.0,84.0,128.0,161.0,9.866205566671816,5.0,3.0,8.0
1877.0,23.0,Male,23.62,5.92,6.31,9.0,30.0,35.0,104.0,9.93341967718666,7.0,1.0,5.0
,30.0,Male,22.23,7.08,8.85,4.0,74.0,117.0,65.0,6.8741101978047805,3.0,7.0,4.0
6935.0,45.0,Female,23.63,4.48,4.85,5.0,29.0,64.0,68.0,11.7004222452906,2.0,8.0,2.0
4153.0,18.0,Other,20.9,5.83,8.93,1.0,28.0,200.0,84.0,6.932493758971922,2.0,4.0,9.0
7450.0,49.0,Male,21.3,4.33,7.03,10.0,9.0,87.0,179.0,7.592883526922019,1.0,5.0,6.0
2009.0,47.0,Male,20.58,3.22,6.64,5.0,29.0,281.0,84.0,7.314549202018774,9.0,8.0,8.0
3768.0,51.0,Female,23.95,6.78,6.83,4.0,8.0,122.0,37.0,10.095502201283155,10.0,3.0,4.0
7200.0,59.0,Male,22.93,3.91,4.98,7.0,75.0,181.0,164.0,10.130765802283424,2.0,6.0,10.0
3086.0,42.0,Male,21.82,7.17,9.36,2.0,60.0,227.0,154.0,9.678401671712445,1.0,10.0,4.0
7443.0,55.0,Other,23.28,7.03,7.74,8.0,5.0,114.0,11.0,8.916233066112454,8.0,10.0,6.0
3201.0,21.0,Female,21.45,5.68,8.23,9.0,22.0,276.0,102.0,4.0694339327670015,5.0,9.0,1.0
8601.0,20.0,Other,23.7,5.17,5.47,10.0,51.0,68.0,45.0,10.649765302459109,9.0,3.0,10.0
8772.0,21.0,Male,23.58,7.89,8.31,8.0,44.0,34.0,171.0,7.212071203796071,9.0,9.0,5.0
1315.0,39.0,Female,22.2,4.28,6.08,1.0,21.0,192.0,138.0,6.131159332967758,7.0,6.0,8.0
1711.0,31.0,Other,20.35,3.61,7.26,6.0,0.0,19.0,163.0,9.090458180962523,2.0,3.0,7.0
1362.0,27.0,Male,20.0,2.28,6.28,7.0,75.0,295.0,177.0,11.980020027849577,4.0,4.0,10.0
3944.0,36.0,Other,23.33,3.99,4.66,2.0,5.0,218.0,164.0,7.438198675530929,2.0,1.0,9.0
6017.0,53.0,Other,22.27,3.87,5.6,4.0,26.0,188.0,164.0,8.863232994377181,2.0,8.0,4.0
6604.0,46.0,Other,20.85,4.69,7.84,5.0,63.0,3.0,93.0,4.888457061600139,4.0,8.0,8.0
8979.0,20.0,Other,23.55,4.95,5.4,5.0,23.0,43.0,113.0,8.12513493920626,7.0,6.0,8.0
,54.0,Male,20.18,1.98,5.8,8.0,36.0,203.0,2.0,7.749131188668423,5.0,4.0,1.0
